Id_hecho,Nro_victimas,Fecha,Anio,Mes,Dia,Hora,Lugar_hecho,Tipo_calle,Calle,Cruce,Comuna,Long_x,Lat_y,Participantes,Victima,Acusado,Rol,Sexo,Edad,Fecha_fallecimiento,Franja_horaria
2019-0037,1,2019-05-01,2019,Mayo,1,23,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,Con_cruce,3,-58.40778291,-34.61971907,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,17,2019-05-01,Noche
2019-0038,1,2019-05-04,2019,Mayo,4,14,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,"UDAONDO, GUILLERMO AV.",Con_cruce,13,-58.45212523,-34.54628513,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,42,2019-05-05,Tarde
2019-0039,1,2019-05-09,2019,Mayo,9,3,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,Con_cruce,7,-58.46749188,-34.63551751,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28,2019-05-09,Madrugada
2019-0040,1,2019-05-09,2019,Mayo,9,12,PUAN Y SANTANDER,CALLE,PUAN,Con_cruce,7,-58.44263580,-34.63679732,MOTO-SD,MOTO,No_data,CONDUCTOR,MASCULINO,44,2019-05-15,Tarde
2019-0041,1,2019-05-11,2019,Mayo,11,20,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Con_cruce,9,-58.51140289,-34.65846419,MULTIPLE,AUTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,78,2019-05-11,Noche
2019-0042,1,2019-05-14,2019,Mayo,14,15,LIMA Y CONSTITUCION,CALLE,LIMA,Con_cruce,1,-58.38211431,-34.62465368,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,39,2019-05-14,Tarde
2019-0043,1,2019-05-21,2019,Mayo,21,9,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,Con_cruce,1,-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,FEMENINO,42,2019-05-21,Mañana
2019-0044,1,2019-05-27,2019,Mayo,27,12,BOEDO AV. 650,AVENIDA,BOEDO AV.,Sin_cruce,5,-58.41635217,-34.62036547,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,77,2019-05-29,Tarde
2019-0045,1,2019-06-03,2019,Junio,3,7,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,Con_cruce,14,-58.41316147,-34.57579669,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,33,2019-06-03,Mañana
2019-0046,1,2019-06-04,2019,Junio,4,9,GRAL PAZ Y CABILDO,AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,13,-58.47617802,-34.53825652,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2019-06-04,Mañana
2019-0047,1,2019-06-06,2019,Junio,6,10,CASEROS AV. 1700,AVENIDA,CASEROS AV.,Sin_cruce,4,-58.38641783,-34.63330028,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76,2019-06-06,Mañana
2019-0048,1,2019-06-07,2019,Junio,7,7,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,Sin_cruce,6,-58.45322169,-34.62038137,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,32,2019-06-07,Mañana
2019-0049,1,2019-06-08,2019,Junio,8,9,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,Con_cruce,13,-58.45849057,-34.56166498,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,72,2019-06-09,Mañana
2019-0050,1,2019-06-08,2019,Junio,8,23,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",Con_cruce,14,-58.41829559,-34.59411677,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,21,2019-06-09,Noche
2019-0051,1,2019-06-11,2019,Junio,11,10,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",Con_cruce,4,-58.36376488,-34.63832093,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,41,2019-06-11,Mañana
2019-0053,1,2019-06-14,2019,Junio,14,17,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,ASTURIAS AV.,Con_cruce,8,-58.46442668,-34.66004784,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,49,2019-06-14,Tarde
2019-0054,1,2019-06-20,2019,Junio,20,3,GANDARA 2976,CALLE,GANDARA,Sin_cruce,15,-58.48222035,-34.58428769,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21,2019-06-20,Madrugada
2019-0055,1,2019-06-20,2019,Junio,20,19,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD",Con_cruce,1,-58.36819005,-34.60283208,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,47,2019-06-21,Noche
2019-0056,1,2019-06-29,2019,Junio,29,17,BOYACA AV. 305,AVENIDA,BOYACA AV.,Sin_cruce,7,-58.45877601,-34.62330939,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,75,2019-06-29,Tarde
2019-0057,1,2019-07-05,2019,Julio,5,19,ARTILLEROS Y LA PAMPA,CALLE,ARTILLEROS,Con_cruce,13,-58.44196498,-34.55760517,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,63,2019-07-08,Noche
2019-0058,1,2019-07-10,2019,Julio,10,9,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,AUTOPISTA PERITO MORENO,Sin_cruce,10,-58.50622631,-34.63627822,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,39,2019-07-10,Mañana
2019-0059,1,2019-07-13,2019,Julio,13,22,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,15 DE NOVIEMBRE DE 1889,Con_cruce,1,-58.38410880,-34.63099197,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,30,2019-07-13,Noche
2019-0060,1,2019-07-17,2019,Julio,17,11,"ACOSTA, MARIANO AV. Y FALCON, RAMON L., CNEL.",AVENIDA,"ACOSTA, MARIANO AV.",Con_cruce,10,-58.48100602,-34.63504312,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,78,2019-07-17,Mañana
2019-0061,1,2019-07-17,2019,Julio,17,18,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,11 DE SEPTIEMBRE DE 1888,Con_cruce,13,-58.45200171,-34.55781320,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,58,2019-07-17,Noche
2019-0062,1,2019-08-01,2019,Agosto,1,23,"PINO, VIRREY DEL Y CAMPOS, LUIS M. AV.",AVENIDA,"PINO, VIRREY DEL",Con_cruce,13,-58.44462132,-34.56201105,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,60,2019-08-02,Noche
2019-0063,1,2019-08-04,2019,Agosto,4,1,FOREST AV. Y MAURE,AVENIDA,FOREST AV.,Con_cruce,15,-58.45220688,-34.58711712,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,42,2019-08-04,Madrugada
2019-0064,1,2019-08-06,2019,Agosto,6,3,"BOYACA AV. Y AVELLANEDA AV,",AVENIDA,BOYACA AV.,Con_cruce,7,-58.45962210,-34.62245140,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,20,2019-08-06,Madrugada
2019-0065,1,2019-08-08,2019,Agosto,8,16,BARCO CENTENERA DEL Y TILCARA,CALLE,BARCO CENTENERA DEL,Con_cruce,4,-58.41970850,-34.65414867,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,55,2019-08-09,Tarde
2019-0066,1,2019-08-11,2019,Agosto,11,21,RIESTRA AV. Y BOLIVAR,AVENIDA,RIESTRA AV.,Con_cruce,7,-58.44187596,-34.64938031,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,40,2019-08-11,Noche
2019-0067,1,2019-08-14,2019,Agosto,14,15,"CASTRO, EMILIO 4706",CALLE,"CASTRO, EMILIO",Sin_cruce,10,-58.49101637,-34.64276621,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,2019-08-14,Tarde
2019-0068,1,2019-08-14,2019,Agosto,14,17,27 DE FEBRERO AV. 5600,AVENIDA,27 DE FEBRERO AV.,Sin_cruce,8,-58.42493829,-34.66256502,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,53,2019-08-14,Tarde
2019-0069,1,2019-08-17,2019,Agosto,17,5,"GARAY, JUAN DE AV. 2874",AVENIDA,"GARAY, JUAN DE AV.",Sin_cruce,4,-58.40489318,-34.62930162,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,43,2019-08-17,Madrugada
2019-0070,1,2019-08-22,2019,Agosto,22,12,"SCALABRINI ORTIZ, RAUL AV. Y GORRITI",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",Con_cruce,14,-58.42686680,-34.59217875,MOTO-BICICLETA,MOTO,BICICLETA,CONDUCTOR,MASCULINO,25,2019-08-22,Tarde
2019-0071,1,2019-08-27,2019,Agosto,27,11,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,PRIMERA JUNTA,Con_cruce,9,-58.47961100,-34.65620398,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,42,2019-08-27,Mañana
2019-0072,1,2019-08-28,2019,Agosto,28,6,"ALBERDI, JUAN BAUTISTA AV. Y AZUL",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Con_cruce,10,-58.47439934,-34.63524207,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,22,2019-09-02,Mañana
2019-0073,1,2019-08-29,2019,Agosto,29,1,ALVAREZ THOMAS AV. 1788,AVENIDA,ALVAREZ THOMAS AV.,Sin_cruce,15,-58.46711912,-34.57926018,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,29,2019-09-06,Madrugada
2019-0074,1,2019-08-29,2019,Agosto,29,9,"LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,"LUGONES, LEOPOLDO AV.",Con_cruce,13,-58.46514781,-34.53465378,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,2019-08-29,Mañana
2019-0075,1,2019-08-30,2019,Agosto,30,23,SAN ANTONIO Y LUJAN,CALLE,SAN ANTONIO,Con_cruce,4,-58.37571078,-34.65584079,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31,2019-08-30,Noche
2019-0076,1,2019-09-05,2019,Septiembre,5,18,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin_cruce,4,-58.37157668,-34.65429986,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,29,2019-09-05,Noche
2019-0077,1,2019-09-08,2019,Septiembre,8,3,"FIGUEROA ALCORTA, PRES. AV. Y TAGLE",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",Con_cruce,14,-58.39811256,-34.58070186,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,28,2019-09-08,Madrugada
2019-0078,1,2019-09-12,2019,Septiembre,12,8,"EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.",AVENIDA,"EINSTEIN, ALBERTO",Con_cruce,4,-58.41125934,-34.65417740,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,72,2019-09-15,Mañana
2019-0079,1,2019-09-17,2019,Septiembre,17,5,AGRELO Y COLOMBRES,CALLE,AGRELO,Con_cruce,5,-58.41822901,-34.61866836,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,57,2019-09-17,Madrugada
2019-0080,1,2019-09-17,2019,Septiembre,17,18,"CABILDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,CABILDO AV.,Con_cruce,13,-58.47617802,-34.53825652,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,76,2019-09-17,Noche
2019-0081,1,2019-09-23,2019,Septiembre,23,16,ELCANO AV. 4300,AVENIDA,ELCANO AV.,Sin_cruce,15,-58.46141281,-34.58623761,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,67,2019-10-07,Tarde
2019-0082,1,2019-09-25,2019,Septiembre,25,7,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",Sin_cruce,8,-58.42985146,-34.66119740,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,47,2019-09-25,Mañana
2019-0083,1,2019-09-26,2019,Septiembre,26,8,MONTE Y CORVALAN,CALLE,MONTE,Con_cruce,9,-58.48457413,-34.65839090,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,73,2019-09-26,Mañana
2019-0084,1,2019-09-27,2019,Septiembre,27,11,TANDIL Y LA FUENTE,CALLE,TANDIL,Con_cruce,7,-58.46572884,-34.63628186,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,FEMENINO,40,2019-09-27,Mañana
2019-0085,1,2019-10-09,2019,Octubre,9,22,CARDOSO Y BACACAY,CALLE,CARDOSO,Con_cruce,10,-58.49261744,-34.63419130,BICICLETA-TREN,BICICLETA,TREN,CICLISTA,MASCULINO,20,2019-10-09,Noche
2019-0086,1,2019-10-15,2019,Octubre,15,14,CORRIENTES AV. 6700,AVENIDA,CORRIENTES AV.,Sin_cruce,15,-58.45283186,-34.58841560,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,2019-10-15,Tarde
2019-0087,1,2019-10-21,2019,Octubre,21,21,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,ALVAREZ THOMAS AV.,Con_cruce,12,-58.47973681,-34.57418656,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41,2019-10-21,Noche
2019-0088,1,2019-10-22,2019,Octubre,22,20,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,"ALCORTA, AMANCIO AV.",Con_cruce,4,-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,27,2019-10-22,Noche
2019-0089,1,2019-10-23,2019,Octubre,23,15,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,"BROWN, ALTE. AV.",Con_cruce,4,-58.36244648,-34.63107887,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,92,2019-10-23,Tarde
2019-0090,1,2019-10-24,2019,Octubre,24,18,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Sin_cruce,9,-58.49962423,-34.64868027,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,67,2019-10-26,Noche
2019-0091,1,2019-11-01,2019,Noviembre,1,20,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,"JUSTO, JUAN B. AV.",Con_cruce,15,-58.44551437,-34.59559816,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,35,2019-11-01,Noche
2019-0092,1,2019-11-03,2019,Noviembre,3,10,"BRIN, MINISTRO Y SUAREZ",CALLE,"BRIN, MINISTRO",Con_cruce,4,-58.35608181,-34.63420319,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,37,2019-11-03,Mañana
2019-0093,1,2019-11-13,2019,Noviembre,13,11,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,NIZA,Con_cruce,11,-58.46483679,-34.60907662,BICICLETA-OTRO,BICICLETA,OTRO,CICLISTA,MASCULINO,16,2019-11-13,Mañana
2019-0094,1,2019-11-18,2019,Noviembre,18,14,CAMARGO Y SERRANO,CALLE,CAMARGO,Con_cruce,15,-58.44368628,-34.59724326,MOTO-OTRO,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,FEMENINO,42,2019-11-18,Tarde
2019-0095,1,2019-11-20,2019,Noviembre,20,15,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin_cruce,1,-58.37864583,-34.62907067,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,42,2019-11-20,Tarde
2019-0096,1,2019-11-22,2019,Noviembre,22,19,CASEROS AV. Y PIEDRAS,AVENIDA,CASEROS AV.,Con_cruce,1,-58.37560352,-34.62726382,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,73,2019-11-22,Noche
2019-0097,1,2019-11-25,2019,Noviembre,25,8,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,AUTOPISTA PERITO MORENO,Sin_cruce,9,-58.47721439,-34.64815069,MULTIPLE,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-11-25,Mañana
2019-0098,1,2019-11-25,2019,Noviembre,25,14,GUZMAN 365,AVENIDA,GUZMAN,Sin_cruce,15,-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,61,2019-11-29,Tarde
2019-0100,1,2019-12-05,2019,Diciembre,5,17,DE LOS CONSTITUYENTES AV. 4300,AVENIDA,DE LOS CONSTITUYENTES AV.,Sin_cruce,12,-58.49040794,-34.58368803,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,38,2019-12-18,Tarde
2019-0101,1,2019-12-17,2019,Diciembre,17,4,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,"MORENO, PERITO AV.",Con_cruce,4,-58.42102679,-34.64991178,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,25,2019-12-17,Madrugada
2019-0102,1,2019-12-17,2019,Diciembre,17,14,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,IBARROLA,Con_cruce,9,-58.52219407,-34.64143926,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,18,2019-12-18,Tarde
2019-0104,1,2019-12-21,2019,Diciembre,21,4,RIVADAVIA AV. Y PERGAMINO,AVENIDA,RIVADAVIA AV.,Con_cruce,10,-58.47460416,-34.63206174,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-12-22,Madrugada
2019-0105,1,2019-05-05,2019,Mayo,5,11,SANTO TOME Y SEGUROLA AV.,AVENIDA,SANTO TOME,Con_cruce,10,-58.50512382,-34.61520391,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,82,2019-05-08,Mañana
2020-0001,1,2020-01-04,2020,Enero,4,10,URIARTE Y LOYOLA,CALLE,URIARTE,Con_cruce,15,-58.43910409,-34.59213355,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,87,2020-01-04,Mañana
2020-0002,1,2020-01-05,2020,Enero,5,20,SARAZA Y VARELA AV.,AVENIDA,SARAZA,Con_cruce,7,-58.45019436,-34.64646409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,36,2020-01-07,Noche
2020-0003,1,2020-01-11,2020,Enero,11,6,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,RIVADAVIA AV.,Con_cruce,3,-58.39337644,-34.60927582,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,44,2020-01-11,Mañana
2020-0004,1,2020-01-14,2020,Enero,14,21,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,RODRIGUEZ PE?A,Con_cruce,1,-58.39055614,-34.60919284,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,82,2020-01-15,Noche
2020-0005,1,2020-01-14,2020,Enero,14,6,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,24 DE NOVIEMBRE,Con_cruce,3,-58.41036975,-34.62477021,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,25,2020-02-10,Mañana
2020-0006,1,2020-01-20,2020,Enero,20,12,LAFUENTE AV. 2250,AVENIDA,LAFUENTE AV.,Sin_cruce,8,-58.44925765,-34.65412546,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,23,2020-01-20,Tarde
2020-0007,1,2020-01-27,2020,Enero,27,0,CHILE Y LIMA ,CALLE,CHILE,Con_cruce,1,-58.38156850,-34.61648696,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,52,2020-01-27,Madrugada
2020-0008,1,2020-01-30,2020,Enero,30,7,CORDOBA AV. Y JEAN JAURES,AVENIDA,CORDOBA AV.,Con_cruce,2,-58.40662899,-34.59804521,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,49,2020-01-30,Mañana
2020-0009,1,2020-02-04,2020,Febrero,4,14,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",Con_cruce,5,-58.41985649,-34.60600850,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,48,2020-02-05,Tarde
2020-0010,1,2020-02-08,2020,Febrero,8,5,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,9 DE JULIO AV.,Con_cruce,1,-58.38099833,-34.62214953,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,42,2020-02-08,Madrugada
2020-0011,1,2020-02-12,2020,Febrero,12,11,COLOMBRES 466,CALLE,COLOMBRES,Sin_cruce,5,-58.41803309,-34.61823178,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,31,2020-02-12,Mañana
2020-0012,1,2020-02-18,2020,Febrero,18,21,MEXICO 2860,CALLE,MEXICO,Sin_cruce,3,-58.40604003,-34.61783553,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,66,2020-02-18,Noche
2020-0013,1,2020-02-20,2020,Febrero,20,12,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,COMBATIENTES DE MALVINAS AV.,Con_cruce,15,-58.47549929,-34.57994061,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,58,2020-03-03,Tarde
2020-0014,1,2020-02-27,2020,Febrero,27,2,BERMUDEZ Y NOGOYA,CALLE,BERMUDEZ,Con_cruce,11,-58.51398484,-34.61600366,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,42,2020-02-27,Madrugada
2020-0015,1,2020-02-28,2020,Febrero,28,14,BRASIL AV. Y PASEO COLON AV.,AVENIDA,BRASIL AV.,Con_cruce,1,-58.36797542,-34.62519403,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,2020-02-28,Tarde
2020-0016,1,2020-02-29,2020,Febrero,29,13,"ALEM,LEANDRO N. AV. 770",AVENIDA,"ALEM, LEANDRO N. AV.",Sin_cruce,1,-58.37133616,-34.59879316,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,68,2020-03-09,Tarde
2020-0017,1,2020-03-05,2020,Marzo,5,23,BELGRANO AV. Y RINCON,AVENIDA,BELGRANO AV.,Con_cruce,3,-58.39613805,-34.61413568,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,42,2020-03-05,Noche
2020-0018,1,2020-03-09,2020,Marzo,9,14,"UDAONDO, GUILLERMO AV. 901",AVENIDA,"UDAONDO, GUILLERMO AV.",Sin_cruce,13,-58.44903073,-34.54200276,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31,2020-03-09,Tarde
2020-0019,1,2020-03-10,2020,Marzo,10,21,CONSTITUCION Y CASTRO,CALLE,CONSTITUCION,Con_cruce,5,-58.41972364,-34.62846670,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,80,2020-03-10,Noche
2020-0020,1,2020-03-13,2020,Marzo,13,17,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,PUEYRREDON AV.,Con_cruce,3,-58.40571596,-34.60557123,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,74,2020-03-17,Tarde
2020-0021,1,2020-03-14,2020,Marzo,14,16,"BRAVO, MARIO 1279",CALLE,"BRAVO, MARIO",Sin_cruce,2,-58.41451590,-34.59488319,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,87,2020-03-14,Tarde
2020-0022,1,2020-04-07,2020,Abril,7,6,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,Con_cruce,9,-58.47297505,-34.66245085,AUTO-CARGAS,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,44,2020-04-07,Mañana
2020-0023,1,2020-04-09,2020,Abril,9,18,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",Con_cruce,4,-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,44,2020-05-03,Noche
2020-0024,1,2020-04-24,2020,Abril,24,7,MURGUIONDO 1339,CALLE,MURGUIONDO,Sin_cruce,9,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,53,2020-04-24,Mañana
2020-0025,1,2020-05-12,2020,Mayo,12,5,RIVADAVIA AV. 2551,AVENIDA,RIVADAVIA AV.,Sin_cruce,3,-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,42,2020-05-12,Madrugada
2020-0027,1,2020-05-18,2020,Mayo,18,8,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",Con_cruce,8,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76,2020-05-18,Mañana
2020-0028,1,2020-05-19,2020,Mayo,19,10,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",Con_cruce,15,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,91,2020-05-23,Mañana
2020-0029,1,2020-06-10,2020,Junio,10,14,"PAZ, GRAL. AV. Y ROFFO, ANGEL H., DR.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,9,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80,2020-06-12,Tarde
2020-0030,1,2020-06-16,2020,Junio,16,15,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,Sin_cruce,6,-58.45158942,-34.60646580,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,40,2020-06-16,Tarde
